threeday_yrmo,threeday_yr,year,dayofyear,varvartemp_avg150toBot_anom
4632,4632,2016,215,0.5
4633,4633,2016,218,0.5
4634,4634,2016,221,0.5
4635,4635,2016,224,0.5
4636,4636,2016,227,0.4
4637,4637,2016,230,0.4
4638,4638,2016,233,0.5
4639,4639,2016,236,0.5
4640,4640,2016,239,0.5
4641,4641,2016,242,0.5
4642,4642,2016,245,0.5
4643,4643,2016,248,0.5
4644,4644,2016,251,0.4
4645,4645,2016,254,0.4
4646,4646,2016,257,0.3
4647,4647,2016,260,0.3
4648,4648,2016,263,0.3
4649,4649,2016,266,0.4
4650,4650,2016,269,0.3
4651,4651,2016,272,0.3
4652,4652,2016,275,0.3
4653,4653,2016,278,0.3
4654,4654,2016,281,0.3
4655,4655,2016,284,0.3
4656,4656,2016,287,0.3
4657,4657,2016,290,0.3
4658,4658,2016,293,0.3
4659,4659,2016,296,0.3
4660,4660,2016,299,0.3
4661,4661,2016,302,0.3
4662,4662,2016,305,0.3
4663,4663,2016,308,0.3
4664,4664,2016,311,0.3
4665,4665,2016,314,0.3
4666,4666,2016,317,0.3
4667,4667,2016,320,0.3
4668,4668,2016,323,0.3
4669,4669,2016,326,0.3
4670,4670,2016,329,0.3
4671,4671,2016,332,0.3
4672,4672,2016,335,0.3
4673,4673,2016,338,0.3
4674,4674,2016,341,0.3
4675,4675,2016,344,0.3
4676,4676,2016,347,0.3
4677,4677,2016,350,0.3
4678,4678,2016,353,0.3
4679,4679,2016,356,0.3
4680,4680,2016,363,0.3
4681,4681,2017,2,0.3
4682,4682,2017,5,0.3
4683,4683,2017,8,0.3
4684,4684,2017,11,0.3
4685,4685,2017,14,0.3
4686,4686,2017,17,0.3
4687,4687,2017,20,0.3
4688,4688,2017,23,0.3
4689,4689,2017,26,0.3
4690,4690,2017,29,0.3
4691,4691,2017,32,0.3
4692,4692,2017,35,0.3
4693,4693,2017,38,0.3
4694,4694,2017,41,0.3
4695,4695,2017,44,0.3
4696,4696,2017,47,0.3
4697,4697,2017,50,0.3
4698,4698,2017,53,0.3
4699,4699,2017,56,0.3
4700,4700,2017,59,0.3
4701,4701,2017,62,0.3
4702,4702,2017,65,0.3
4703,4703,2017,68,0.3
4704,4704,2017,71,0.3
4705,4705,2017,74,0.3
4706,4706,2017,77,0.3
4707,4707,2017,80,0.3
4708,4708,2017,83,0.3
4709,4709,2017,86,0.3
4710,4710,2017,89,0.3
4711,4711,2017,92,0.3
4712,4712,2017,95,0.3
4713,4713,2017,98,0.3
4714,4714,2017,101,0.3
4715,4715,2017,104,0.3
4716,4716,2017,107,0.3
4717,4717,2017,110,0.3
4718,4718,2017,113,0.3
4719,4719,2017,116,0.3
4720,4720,2017,119,0.3
4721,4721,2017,122,0.3
4722,4722,2017,125,0.3
4723,4723,2017,128,0.3
4724,4724,2017,131,0.3
4725,4725,2017,134,0.3
4726,4726,2017,137,0.3
4727,4727,2017,140,0.3
4728,4728,2017,143,0.3
4729,4729,2017,146,0.3
4730,4730,2017,149,0.3
4731,4731,2017,152,0.3
4732,4732,2017,155,0.3
4733,4733,2017,158,0.3
4734,4734,2017,161,0.3
4735,4735,2017,164,0.3
4736,4736,2017,167,0.3
4737,4737,2017,170,0.3
4738,4738,2017,173,0.3
4739,4739,2017,176,0.3
4740,4740,2017,179,0.3
4741,4741,2017,182,0.3
4742,4742,2017,185,0.3
4743,4743,2017,188,0.3
4744,4744,2017,191,0.3
4745,4745,2017,194,0.3
4746,4746,2017,197,0.3
4747,4747,2017,200,0.3
4748,4748,2017,203,0.3
4749,4749,2017,206,0.3
4750,4750,2017,209,0.3
4751,4751,2017,212,0.3
4752,4752,2017,215,0.3
4753,4753,2017,218,0.2
4754,4754,2017,221,0.3
4755,4755,2017,224,0.3
4756,4756,2017,227,0.3
4757,4757,2017,230,0.3
4758,4758,2017,233,0.3
4759,4759,2017,236,0.3
4760,4760,2017,239,0.3
4761,4761,2017,242,0.2
4762,4762,2017,245,0.2
4763,4763,2017,248,0.2
4764,4764,2017,251,0.2
4765,4765,2017,254,0.2
4766,4766,2017,257,0.2
4767,4767,2017,260,0.2
4768,4768,2017,263,0.2
4769,4769,2017,266,0.2
4770,4770,2017,269,0.2
4771,4771,2017,272,0.2
4772,4772,2017,275,0.1
4773,4773,2017,278,0.1
4774,4774,2017,281,0.1
4775,4775,2017,284,0.2
4776,4776,2017,287,0.2
4777,4777,2017,290,0.2
4778,4778,2017,293,0.2
4779,4779,2017,296,0.2
4780,4780,2017,299,0.2
4781,4781,2017,302,0.1
4782,4782,2017,305,0.1
4783,4783,2017,308,0.1
4784,4784,2017,311,0.1
4785,4785,2017,314,0.1
4786,4786,2017,317,0.1
4787,4787,2017,320,0.1
4788,4788,2017,323,0.1
4789,4789,2017,326,0.1
4790,4790,2017,329,0.1
4791,4791,2017,332,0.1
4792,4792,2017,335,0.1
4793,4793,2017,338,0.1
4794,4794,2017,341,0.1
4795,4795,2017,344,0.1
4796,4796,2017,347,0.1
4797,4797,2017,350,0.1
4798,4798,2017,353,0.1
4799,4799,2017,356,0.1
4800,4800,2017,363,0.1
4801,4801,2018,2,0.1
4802,4802,2018,5,0.1
4803,4803,2018,8,0.2
4804,4804,2018,11,0.2
4805,4805,2018,14,0.2
4806,4806,2018,17,0.2
4807,4807,2018,20,0.2
4808,4808,2018,23,0.2
4809,4809,2018,26,0.2
4810,4810,2018,29,0.2
4811,4811,2018,32,0.2
4812,4812,2018,35,0.2
4813,4813,2018,38,0.2
4814,4814,2018,41,0.2
4815,4815,2018,44,0.2
4816,4816,2018,47,0.2
4817,4817,2018,50,0.2
4818,4818,2018,53,0.2
4819,4819,2018,56,0.2
4820,4820,2018,59,0.2
4821,4821,2018,62,0.2
4822,4822,2018,65,0.2
4823,4823,2018,68,0.2
4824,4824,2018,71,0.2
4825,4825,2018,74,0.2
4826,4826,2018,77,0.2
4827,4827,2018,80,0.2
4828,4828,2018,83,0.2
4829,4829,2018,86,0.2
4830,4830,2018,89,0.2
4831,4831,2018,92,0.2
4832,4832,2018,95,0.2
4833,4833,2018,98,0.2
4834,4834,2018,101,0.2
4835,4835,2018,104,0.2
4836,4836,2018,107,0.2
4837,4837,2018,110,0.2
4838,4838,2018,113,0.2
4839,4839,2018,116,0.2
4840,4840,2018,119,0.2
4841,4841,2018,122,0.2
4842,4842,2018,125,0.2
4843,4843,2018,128,0.2
4844,4844,2018,131,0.2
4845,4845,2018,134,0.2
4846,4846,2018,137,0.2
4847,4847,2018,140,0.2
4848,4848,2018,143,0.2
4849,4849,2018,146,0.2
4850,4850,2018,149,0.2
4851,4851,2018,152,0.2
4852,4852,2018,155,0.2
4853,4853,2018,158,0.2
4854,4854,2018,161,0.2
4855,4855,2018,164,0.2
4856,4856,2018,167,0.2
4857,4857,2018,170,0.2
4858,4858,2018,173,0.2
4859,4859,2018,176,0.2
4860,4860,2018,179,0.2
4861,4861,2018,182,0.2
4862,4862,2018,185,0.2
4863,4863,2018,188,0.2
4864,4864,2018,191,0.1
4865,4865,2018,194,0.2
4866,4866,2018,197,0.2
4867,4867,2018,200,0.2
4868,4868,2018,203,0.2
4869,4869,2018,206,0.2
4870,4870,2018,209,0.2
4871,4871,2018,212,0.2
4872,4872,2018,215,0.2
4873,4873,2018,218,0.2
4874,4874,2018,221,0.2
4875,4875,2018,224,0.2
4876,4876,2018,227,0.2
4877,4877,2018,230,0.2
4878,4878,2018,233,0.2
4879,4879,2018,236,0.2
4880,4880,2018,239,0.2
4881,4881,2018,242,0.2
4882,4882,2018,245,0.2
4883,4883,2018,248,0.2
4884,4884,2018,251,0.2
4885,4885,2018,254,0.2
4886,4886,2018,257,0.2
4887,4887,2018,260,0.2
4888,4888,2018,263,0.2
4889,4889,2018,266,0.2
4890,4890,2018,269,0.2
4891,4891,2018,272,0.2
4892,4892,2018,275,0.2
4893,4893,2018,278,0.2
4894,4894,2018,281,0.2
4895,4895,2018,284,0.2
4896,4896,2018,287,0.2
4897,4897,2018,290,0.2
4898,4898,2018,293,0.2
4899,4899,2018,296,0.2
4900,4900,2018,299,0.2
4901,4901,2018,302,0.2
4902,4902,2018,305,0.2
4903,4903,2018,308,0.2
4904,4904,2018,311,0.2
4905,4905,2018,314,0.2
4906,4906,2018,317,0.2
4907,4907,2018,320,0.2
4908,4908,2018,323,0.2
4909,4909,2018,326,0.2
4910,4910,2018,329,0.2
4911,4911,2018,332,0.2
4912,4912,2018,335,0.2
4913,4913,2018,338,0.2
4914,4914,2018,341,0.2
4915,4915,2018,344,0.3
4916,4916,2018,347,0.3
4917,4917,2018,350,0.3
4918,4918,2018,353,0.3
4919,4919,2018,356,0.3
4920,4920,2018,363,0.2
