Index,Region,Station,Latitude.W.,Longitude.N.,Tow_start_depth.m.,Tow_end_depth.m.,Bottom_depth.m.,Year,Month,Day,Time,Twilight,Season,ZC1-EUP,ZC2-AMP,ZC3-DEC,ZC4-CLG,ZC5-CSM,ZS2-CTH,ZS3-CHA,ZS4-LAR,misc,ZF1-ICT,ZS1-JEL,date,EWE-ZF1-ICT,EWE-ZC1-EUP,EWE-ZC2-AMP,EWE-ZC3-DEC,EWE-ZC4-CLG,EWE-ZC5-CSM,EWE-ZS1-JEL,EWE-ZS2-CTH,EWE-ZS3-CHA,EWE-ZS4-LAR
IOS2013013006201,Central Strait of Georgia,CPF1,49.366,-124.084,235,0,245,2013,6,30,9:48,Daylight,Summer,0.131108332996087,1.14474694610515,0.107343864003181,0.0734205802160646,0.764928548438217,0.012891559518321,0.545737304326322,,0.0174934005114277,,0.043628196485853,2013-06-30,0.0207558,0.5613353,0.4171233,0.09356321,0.7509881,0.6359058,0.001415222,0.03511365,0.2167127,1.28031
PBS2013043005701,Northern Strait of Georgia,GS11,49.484,-124.569,95,0,105,2013,6,30,7:06,Daylight,Summer,1.73958499532569,0.763936258330191,0.0129843719993707,0.137584321500684,0.562456943740648,,0.180428883355246,0.0013739849560008,0.0027664000107904,,0.0208967605009776,2013-06-30,0.0207558,0.5613353,0.4171233,0.09356321,0.7509881,0.6359058,0.001415222,0.03511365,0.2167127,1.28031
IOS2013013007601,Northern Strait of Georgia,11,49.705,-124.725,285,0,290,2013,6,30,19:59,Daylight,Summer,0.51911812350773,1.68448528955918,0.0679981499400919,0.752162878358425,0.668525268109923,0.0263669175016247,0.58221755123651,,0.0060796201331292,0.0059957729992219,,2013-06-30,0.0207558,0.5613353,0.4171233,0.09356321,0.7509881,0.6359058,0.001415222,0.03511365,0.2167127,1.28031
IOS2013013009901,Northern Strait of Georgia,22,49.662,-124.263,339,0,345,2013,7,1,7:53,Daylight,Summer,1.17795716606407,4.36535669749385,,1.88747199757266,1.85822023271989,0.0247167611602772,0.441296097488323,,0.0145037753601131,,0.0463399439855247,2013-07-01,0.0207558,0.5613353,0.4171233,0.09356321,0.7509881,0.6359058,0.001415222,0.03511365,0.2167127,1.28031
IOS2013058015901,Northern Strait of Georgia,CPF2,49.466,-124.502,323,0,328,2013,9,15,2:35,Night,Fall,6.55892886014837,4.12447466268589,0.0425096423996314,10.1178225463975,1.44095370959972,0.034584869663293,0.798076346004311,,0.0041744514402397,0.0469451429941395,,2013-09-15,0.02477586,0.5710155,0.4962746,0.09653372,0.6369568,0.5046777,0.002251577,0.03176247,0.2497292,1.397536
IOS2013058016101,Central Strait of Georgia,CPF1,49.366,-124.084,238,0,244,2013,9,15,5:01,Night,Fall,0.744618676200686,0.876143997466856,0.0962100718927346,1.0272051444419,2.17421489906539,0.0092506553987111,0.40521189732135,0.0123800460206539,0.0170684078949182,,,2013-09-15,0.02477586,0.5710155,0.4962746,0.09653372,0.6369568,0.5046777,0.002251577,0.03176247,0.2497292,1.397536
IOS2013058016301,Central Strait of Georgia,GEO1,49.251,-123.752,393,0,400,2013,9,15,7:27,Daylight,Fall,0.862154871951131,2.60960779586652,0.311564426448886,4.97460971737188,4.73737505382705,0.039196680299768,0.676447476998964,0.0912404512244774,0.0607232255689668,0.0516934908008715,,2013-09-15,0.02477586,0.5710155,0.4962746,0.09653372,0.6369568,0.5046777,0.002251577,0.03176247,0.2497292,1.397536
IOS2013014004601,Central Strait of Georgia,GEO1,49.237,-123.755,390,0,403,2013,9,28,9:25,Daylight,Fall,0.271559963897785,3.14155764012263,0.0437598720491063,4.63622640009518,4.46196125185855,0.0199455750053812,0.695496671864513,0.0451971001274083,0.0361373999102875,,,2013-09-28,0.02536836,0.5833005,0.5091079,0.09745886,0.6416774,0.5254341,0.002377179,0.03318576,0.2560377,0.997158
IOS2013014005001,Central Strait of Georgia,CPF1,49.369,-124.085,240,0,250,2013,9,28,13:09,Daylight,Fall,,0.6931149359534,0.0368737920036383,0.211722239392001,0.667138966819502,0.0304929359978106,0.391863599871608,0.0056368800034185,,,,2013-09-28,0.02536836,0.5833005,0.5091079,0.09745886,0.6416774,0.5254341,0.002377179,0.03318576,0.2560377,0.997158
IOS2013014006901,Northern Strait of Georgia,22,49.671,-124.276,340,0,353,2013,9,30,7:45,Daylight,Fall,0.940523605959204,2.42659836007082,0.0040294079985924,3.03923552167689,0.869582980204719,0.0125043839952545,0.297525636095475,,0.00961928,,,2013-09-30,0.02536836,0.5833005,0.5091079,0.09745886,0.6416774,0.5254341,0.002377179,0.03318576,0.2560377,0.997158
IOS2013014007801,Northern Strait of Georgia,CPF2,49.465,-124.502,320,0,330,2013,9,30,23:31,Night,Fall,0.135959807996388,1.63738083207367,,2.47503871790456,1.06581356416363,0.0126881280074028,0.114694335911948,,,,,2013-09-30,0.02536836,0.5833005,0.5091079,0.09745886,0.6416774,0.5254341,0.002377179,0.03318576,0.2560377,0.997158
PBS2014016005201,Central Strait of Georgia,GS08,49.045,-123.58,145,0,154,2014,3,9,16:57,Daylight,Spring,0.0156947419927767,0.0887352729972778,0.0094821300112673,0.0538703999368972,0.142103770759239,0.0023137650034779,0.0466944949812709,0.0086512799941288,0.0013224000251696,0.0224495669466711,,2014-03-09,0.01781406,0.2240103,0.2648913,0.04353841,0.1508058,0.09653842,0.001333069,0.005035627,0.1396773,0.3115514
PBS2014016004401,Central Strait of Georgia,GS04,48.898,-123.311,120,0,132,2014,3,9,11:57,Daylight,Spring,,0.0211291679984231,0.0039571200004492,0.0677241599512579,0.336135635109729,0.0006516719999364,0.0429912239438208,0.0036104400010598,0.0004636799912001,0.0127814400012862,,2014-03-09,0.01781406,0.2240103,0.2648913,0.04353841,0.1508058,0.09653842,0.001333069,0.005035627,0.1396773,0.3115514
IOS2014003000101,Central Strait of Georgia,GEO1,49.25,-123.744,390,0,407,2014,3,9,19:08,Daylight,Spring,0.0010481250928219,0.793977326893995,0.337793975990815,0.36703836001618,0.885983554253108,0.016386084000769,0.13962366610793,0.0051959700128044,0.0652064371289947,0.130288157949317,,2014-03-09,0.01781406,0.2240103,0.2648913,0.04353841,0.1508058,0.09653842,0.001333069,0.005035627,0.1396773,0.3115514
PBS2014016019801,Northern Strait of Georgia,GS37,49.896,-125.049,150,0,170,2014,3,18,10:57,Daylight,Spring,0.227925585065154,0.148161015005437,0.009265859988634,0.203968200107829,0.311844540724487,0.001998135,0.0321041099839169,0.0016357500088011,0.0016752000144468,0.00713285999985,,2014-03-18,0.01717512,0.2156421,0.2530678,0.04329087,0.1503277,0.1057498,0.001232279,0.004626852,0.134658,0.4955447
PBS2014016022901,Northern Strait of Georgia,GS52,49.504,-124.436,150,0,176,2014,3,19,15:10,Daylight,Spring,0.069648390003514,0.114787425000867,0.0012630600191176,0.319325400109045,0.373158658642115,0.0004476599997511,0.0161327100015401,0.0009508500053347,0.0011370002213928,0.0022302000174308,,2014-03-19,0.01717512,0.2156421,0.2530678,0.04329087,0.1503277,0.1057498,0.001232279,0.004626852,0.134658,0.4955447
PBS2014016021701,Northern Strait of Georgia,GS46,49.618,-124.695,135,0,143,2014,3,19,9:00,Daylight,Spring,1.44694965626228,0.183384594005356,0.0859777736042531,0.175616639899197,0.469114093619132,0.0014861879970665,0.0719898029699951,0.0036786150068756,0.0031422595920402,0.0002869020019425,,2014-03-19,0.01717512,0.2156421,0.2530678,0.04329087,0.1503277,0.1057498,0.001232279,0.004626852,0.134658,0.4955447
IOS2014006004501,Central Strait of Georgia,41,49.054,-123.374,240,0,245,2014,4,4,21:22,Night,Spring,0.684051908411707,0.430972487955604,0.684064224743945,0.293353919277828,1.33367728388233,0.0121400640057957,0.394683504535867,0.0203075999625946,0.0859391992586362,0.202335839994179,,2014-04-04,0.01627003,0.2176253,0.2432131,0.04520004,0.1739269,0.1568674,0.001081861,0.004931645,0.13142,0.6330347
IOS2014006005801,Central Strait of Georgia,CPF1,49.366,-124.085,229,0,244,2014,4,5,9:33,Daylight,Spring,0.193052398804771,0.706611857842357,0.14614963204476,0.201923040292919,0.650701782616579,0.0257624999962055,0.268807391056689,0.0087262740180873,0.0197388816558873,0.034827739715477,,2014-04-05,0.01627003,0.2176253,0.2432131,0.04520004,0.1739269,0.1568674,0.001081861,0.004931645,0.13142,0.6330347
IOS2014006005201,Central Strait of Georgia,GEO1,49.252,-123.749,378,0,404,2014,4,5,3:45,Night,Spring,1.11014494941557,0.533240101763463,0.219200385609734,0.507226104052506,0.872919407426733,0.0094817142025443,0.279843757175044,0.0140661360701266,0.0530742226285827,0.0923729184336142,,2014-04-05,0.01627003,0.2176253,0.2432131,0.04520004,0.1739269,0.1568674,0.001081861,0.004931645,0.13142,0.6330347
IOS2014006006601,Northern Strait of Georgia,CPF2,49.466,-124.499,319,0,330,2014,4,5,16:57,Daylight,Spring,0.0989119113025452,0.369025707506045,0.0292015152834324,0.290459708564162,1.13914871377311,0.0051611967004984,0.209726358744759,0.0242647349562546,0.0157343548912428,0.0626972808553418,,2014-04-05,0.01627003,0.2176253,0.2432131,0.04520004,0.1739269,0.1568674,0.001081861,0.004931645,0.13142,0.6330347
IOS2014006007401,Northern Strait of Georgia,11,49.706,-124.722,297,0,302,2014,4,6,0:14,Night,Spring,0.0847164288798632,1.68994683999882,0.124299846366067,0.33619924666671,1.24324434973945,0.0097845165000855,0.219505928232512,0.0213465783069718,0.0080178131987763,1.27794757858622,,2014-04-06,0.01627003,0.2176253,0.2432131,0.04520004,0.1739269,0.1568674,0.001081861,0.004931645,0.13142,0.6330347
IOS2014006008801,Northern Strait of Georgia,22,49.67,-124.272,340,0,352,2014,4,6,16:26,Daylight,Spring,0.105259616514984,0.615328021928882,0.119108664450935,0.67525497373174,1.41879386322541,0.117943722018131,1.0576467054285,0.107148959494367,0.0118782372426966,0.0284443320169746,,2014-04-06,0.01627003,0.2176253,0.2432131,0.04520004,0.1739269,0.1568674,0.001081861,0.004931645,0.13142,0.6330347
IOS2014021017701,Central Strait of Georgia,CPF1,49.366,-124.079,234,0,245,2014,6,7,3:21,Night,Summer,0.32516359199812,1.94949539464909,0.723927391062857,0.389326386856913,2.78164245862264,0.150764328034292,0.567516784279758,0.0121860181290381,0.0102903840256988,0.0722544732085513,0.032514463800516,2014-06-07,0.01903328,0.5269137,0.3624875,0.08932851,0.7639484,0.7282872,0.001204784,0.03045571,0.193721,1.660206
IOS2014021018001A,Central Strait of Georgia,GEO1,49.249,-123.748,390,0,402,2014,6,7,7:12,Daylight,Summer,0.0780173994859299,1.61130520166124,0.429784056022418,2.07566580601543,2.19651622292051,0.315391751940118,0.996187062243997,0.321930177785436,0.0638180389769785,0.0678394079988469,0.0317927609997052,2014-06-07,0.01903328,0.5269137,0.3624875,0.08932851,0.7639484,0.7282872,0.001204784,0.03045571,0.193721,1.660206
IOS2014023001801,Northern Strait of Georgia,11,49.708,-124.724,290,0,298,2014,6,16,15:20,Daylight,Summer,2.22448838173683,2.70398233048822,0.608950583224713,2.83592623471802,1.41913535081692,0.0554559750330914,0.959581927111487,0.0156034501738112,0.0779693999628104,0.0028013999990329,0.0252440650004405,2014-06-16,0.02002283,0.5410074,0.3958376,0.09041315,0.7338196,0.6907872,0.001339659,0.03462249,0.2084633,0.9323338
IOS2014023002501,Northern Strait of Georgia,CPF2,49.466,-124.499,320,0,328,2014,6,16,21:28,Daylight,Summer,0.310622367344317,2.62940940817644,0.0671811841598757,3.62782848028653,1.91856114720159,0.0282928320510281,0.784022082346934,0.0048595200104822,0.008638719953454,0.0061407359998857,0.0273701120009856,2014-06-16,0.02002283,0.5410074,0.3958376,0.09041315,0.7338196,0.6907872,0.001339659,0.03462249,0.2084633,0.9323338
IOS2014023000701,Northern Strait of Georgia,22,49.67,-124.271,250,0,352,2014,6,16,4:04,Daylight,Summer,0.357111776439624,1.14856870044579,0.20461230007491,0.341310998388997,0.961035344738267,0.0601004249881265,0.643585097836561,0.0067207499150985,0.077164003120134,0.0205033499964279,0.027625849999055,2014-06-16,0.02002283,0.5410074,0.3958376,0.09041315,0.7338196,0.6907872,0.001339659,0.03462249,0.2084633,0.9323338
IOS2014023005001,Central Strait of Georgia,41,49.055,-123.372,223,0,242,2014,6,17,18:18,Daylight,Summer,0.24329402557969,1.69615601858431,0.0971901791611983,0.533911056849105,0.924357404954273,0.0324228843072724,0.387722786141001,,0.0076524680595677,0.0056692398003043,,2014-06-17,0.02002283,0.5410074,0.3958376,0.09041315,0.7338196,0.6907872,0.001339659,0.03462249,0.2084633,0.9323338
IOS2014023004201,Central Strait of Georgia,GEO1,49.25,-123.743,397,0,402,2014,6,17,11:55,Daylight,Summer,0.425460533074397,2.19603904651288,0.108696376960869,2.5653234839895,2.33816941433292,0.081322909174602,0.556127285778883,0.0076045351470396,0.0613047361564683,0.0484596461911311,,2014-06-17,0.02002283,0.5410074,0.3958376,0.09041315,0.7338196,0.6907872,0.001339659,0.03462249,0.2084633,0.9323338
IOS2014023003401,Central Strait of Georgia,CPF1,49.367,-124.086,240,0,244,2014,6,17,4:45,Daylight,Summer,0.133164120364854,1.85218406381292,0.185433408101028,0.515632323098158,1.66589409863032,0.0353514239610442,0.510723649278871,,0.197286722390574,0.0578067840052255,0.0282528959987635,2014-06-17,0.02002283,0.5410074,0.3958376,0.09041315,0.7338196,0.6907872,0.001339659,0.03462249,0.2084633,0.9323338
PBS2014028005701,Northern Strait of Georgia,BS34,49.455,-124.585,165,0,174,2014,6,22,8:21,Daylight,Summer,3.69584580712741,4.86760563324144,0.0270887760004586,0.773577418676927,0.69891527817062,0.0174570659999372,0.251734230222823,,0.0019641594888313,,0.0287218469989871,2014-06-22,0.02056382,0.5482882,0.409857,0.09118498,0.7300837,0.6532363,0.001419188,0.03500959,0.2139645,1.009615
PBS2014028009901,Northern Strait of Georgia,BS40,49.452,-124.473,325,0,340,2014,6,23,16:09,Daylight,Summer,0.149254397504004,2.34697128231555,0.0536210999985036,3.64756340135293,3.45899382793147,0.0723352500299771,1.39881039711584,0.0026461500054648,0.0830023949003366,0.0053589899996915,,2014-06-23,0.02056382,0.5482882,0.409857,0.09118498,0.7300837,0.6532363,0.001419188,0.03500959,0.2139645,1.009615
PBS2014028009601,Northern Strait of Georgia,BS39,49.509,-124.493,160,0,172,2014,6,23,14:41,Daylight,Summer,2.3687619842105,3.18268111998745,0.684475200071406,0.557422081556624,1.04492335723491,0.0338518079978139,0.243848127838558,0.0017409600231206,0.020172800032825,,,2014-06-23,0.02056382,0.5482882,0.409857,0.09118498,0.7300837,0.6532363,0.001419188,0.03500959,0.2139645,1.009615
PBS2014028009001,Northern Strait of Georgia,BS37,49.599,-124.655,150,0,160,2014,6,23,0:00,Night,Summer,1.66822090507544,2.47211214023914,0.0466743599773006,2.57236200114361,1.41211961145899,0.0132872400007106,0.175917959912587,0.002606850005409,0.00324419971998,,,2014-06-23,0.02056382,0.5482882,0.409857,0.09118498,0.7300837,0.6532363,0.001419188,0.03500959,0.2139645,1.009615
PBS2014028008701,Northern Strait of Georgia,BS36,49.648,-124.719,125,0,135,2014,6,23,10:21,Daylight,Summer,7.42627683789037,3.71545799989953,0.06795495,1.3276999986177,5.56721737383544,0.180269662484544,1.11459889942408,,0.007190999932586,0.0038540249993495,,2014-06-23,0.02056382,0.5482882,0.409857,0.09118498,0.7300837,0.6532363,0.001419188,0.03500959,0.2139645,1.009615
PBS2014028008401,Northern Strait of Georgia,BS35,49.698,-124.792,110,0,120,2014,6,23,8:59,Daylight,Summer,1.69609286027853,0.899066102227213,0.0435378241912692,0.159288801349388,0.535927344072097,0.0166640759981841,0.096479834159969,,0.0412029208066894,,0.029576932001272,2014-06-23,0.02056382,0.5482882,0.409857,0.09118498,0.7300837,0.6532363,0.001419188,0.03500959,0.2139645,1.009615
PBS2014028009301,Northern Strait of Georgia,BS38,49.57,-124.581,165,0,175,2014,6,23,13:29,Daylight,Summer,2.29431369741197,1.12797728993681,0.0355075380024176,0.297883080855491,0.343386432967235,0.0265555125130481,0.427617761913135,0.0024517350007751,0.001864500142259,0.0206569440012613,,2014-06-23,0.02056382,0.5482882,0.409857,0.09118498,0.7300837,0.6532363,0.001419188,0.03500959,0.2139645,1.009615
IOS2014060001801,Northern Strait of Georgia,5,49.458,-124.513,307,0,317,2014,9,2,22:21,Night,Fall,1.57960657813155,4.22799251829344,0.265232527205952,3.66533317169775,2.14744990261543,0.035791073102976,0.536742160553726,0.0041131859423085,0.0350925544252975,0.0042743609998904,,2014-09-02,0.02490257,0.5535349,0.5019699,0.09341384,0.583497,0.4725677,0.002296316,0.0321833,0.2524033,0.8240599
IOS2014060001101,Northern Strait of Georgia,11,49.708,-124.726,290,0,297,2014,9,2,16:11,Daylight,Fall,0.170735498897701,2.1298747528953,0.303076331996288,0.921455281288083,1.73830495118453,0.0394613730197929,1.1360859618998,0.0178680601332344,0.0235607603514081,0.054443381997564,,2014-09-02,0.02490257,0.5535349,0.5019699,0.09341384,0.583497,0.4725677,0.002296316,0.0321833,0.2524033,0.8240599
IOS2014060003501,Central Strait of Georgia,41,49.055,-123.37,233,0,238,2014,9,3,17:15,Daylight,Fall,0.0698113899603652,5.69538871734992,0.0697495753066442,1.03188803054484,1.63350948516681,0.0253632150129785,0.839930283547373,0.032717394449896,0.0416743837760502,,,2014-09-03,0.02490257,0.5535349,0.5019699,0.09341384,0.583497,0.4725677,0.002296316,0.0321833,0.2524033,0.8240599
IOS2014060002501,Northern Strait of Georgia,22,49.67,-124.272,340,0,350,2014,9,3,6:15,Daylight,Fall,0.963835196043597,1.53383829417484,0.0060955199988641,1.88769631943434,1.15590357363224,0.0464290739948118,0.360791000237707,0.0101163600018788,0.0259079992713038,0.0275475480111098,,2014-09-03,0.02490257,0.5535349,0.5019699,0.09341384,0.583497,0.4725677,0.002296316,0.0321833,0.2524033,0.8240599
IOS2014064000101,Central Strait of Georgia,SOG CENT,49.04,-123.426,300,0,310,2014,9,20,5:12,Night,Fall,0.582885209966463,0.464249070114578,0.109355400067475,0.366801598865653,1.18339575004805,0.0095355900004549,0.664976819619624,,0.0036660005714844,,,2014-09-20,0.02561601,0.6024726,0.5109532,0.100368,0.6900215,0.5612084,0.002417433,0.03338546,0.2576047,1.584379
IOS2014064000201,Central Strait of Georgia,SOG EAST,49.04,-123.318,160,0,170,2014,9,21,0:41,Night,Fall,0.217317872199181,1.11423251193332,0.245324736020727,0.982215036695544,1.09078511363975,0.0032669279998387,0.375453984161887,,0.0043775982280166,,,2014-09-21,0.02561601,0.6024726,0.5109532,0.100368,0.6900215,0.5612084,0.002417433,0.03338546,0.2576047,1.584379
IOS2014050002101,Northern Strait of Georgia,22,49.669,-124.272,345,0,353,2014,10,28,13:08,Daylight,Fall,0.806565598508977,1.85481856683805,0.0063528299994262,1.5860367608754,0.853906736368864,0.0396927675088769,0.564292417177855,0.0034920899627772,0.038768337631495,0.0120600269998986,,2014-10-28,0.02705483,0.6220019,0.530687,0.0990555,0.6970773,0.5231204,0.002694933,0.03348794,0.2652721,1.022982
IOS2014050001701,Central Strait of Georgia,41,49.062,-123.374,231,0,243,2014,10,28,4:20,Night,Fall,0.0368563964996692,1.40929503306286,0.237530739609607,0.798092990069386,0.752353297143193,0.0108062261894954,0.230890366820406,0.0382639946505388,0.0062194446551197,,,2014-10-28,0.02705483,0.6220019,0.530687,0.0990555,0.6970773,0.5231204,0.002694933,0.03348794,0.2652721,1.022982
IOS2014050003001,Northern Strait of Georgia,12,49.727,-124.681,349,0,356,2014,10,29,19:31,Night,Fall,0.213216454607352,0.549650883944139,0.0241015211922631,0.942196698401942,1.16380872441667,0.0578741814102566,0.929325369798489,0.0273664860222289,0.0306380118795866,,,2014-10-29,0.02705483,0.6220019,0.530687,0.0990555,0.6970773,0.5231204,0.002694933,0.03348794,0.2652721,1.022982
IOS2014050003801,Central Strait of Georgia,GEO1,49.249,-123.748,390,0,401,2014,10,30,0:40,Night,Fall,0.0675713610108435,1.97950061404635,0.0347153040001769,2.92395947780475,3.4965645509663,0.0606689459500257,1.50267686295429,0.0066128398949854,0.0770780389487472,,,2014-10-30,0.02705483,0.6220019,0.530687,0.0990555,0.6970773,0.5231204,0.002694933,0.03348794,0.2652721,1.022982
IOS2015099000101,Northern Strait of Georgia,GEO_STR,49.583,-124.092,200,0,264,2015,2,13,20:03,Night,Winter,0.107082039990832,0.488535039949506,0.0190259999519731,0.542509598546337,0.630290643946103,0.0102843000061357,0.178559720078869,0.0069245999342076,0.0052456002847936,0.0056985599940444,,2015-02-13,0.01966296,0.2660446,0.29566,0.04607558,0.1960041,0.08463037,0.001600207,0.006161317,0.1522523,0.2014765
IOS2015099000201,Central Strait of Georgia,GEO1,49.252,-123.748,246,0,400,2015,2,15,1:22,Night,Winter,1.09846712097135,0.801481308647027,0.0068908536029543,0.728551630587589,0.777105910865647,0.0319382783974876,0.29696259003329,0.0066324060471109,0.0140613646283345,0.0116730935868174,,2015-02-15,0.01938582,0.2599676,0.2892449,0.04538429,0.1914991,0.08287027,0.001555602,0.005837463,0.1493879,0.2232849
